;Unnamed: 0;Sentiment;Instagram Comment Text;step01;tokens;final_tokens;step02;finalText_str;ProcessedText
343;343;1;"Dari kisah jevin radhini rini gue jd belajar 1 hal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan ngikutin dr awal. Gue nonton pas live the remix jevin ngomong 'itu pacar saya nonton' sambil nunjuk radhini. Gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pcrn, sept '15 jevin rini dipasangin the remix, Des '15 final the remix, jan '16 jevin radhini putus, feb '16 jevin rini pcrn, april '16 jevin ngelamar rini, feb '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many ways??. Allah's plan is better than our plan. Jevin yg dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dlm waktu pcrn baru 2 bulan udah yakin ngajakin anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??";dari kisah jevin radhini rini gue jd belajar   hal kalau memang jodohmu maka akan ada saja jalannya gue kebetulan ngikutin dr awal gue nonton pas live the remix jevin ngomong itu pacar saya nonton sambil nunjuk radhini gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final keliatan jevin ini anaknya gentle tulus dan penyayang tapi allah maha pembolak balik hati mei   jevin radhini pcrn <date> jevin rini dipasangin the remix des   final the remix <date> jevin radhini putus <date> jevin rini pcrn <date> jevin ngelamar rini <date> jevin rini tunangan mei   jevin rini nikah allah works in many ways allah plan is better than our plan jevin yg dulunya berfikiran akan nikah umur   siapa sangka di umur   dan dlm waktu pcrn baru   bulan udah yakin ngajakin anak orang nikah ah happy wedding soundwave bahagia selalu;['dari', 'kisah', 'jevin', 'radhini', 'rini', 'gue', 'jd', 'belajar', 'hal', 'kalau', 'memang', 'jodohmu', 'maka', 'akan', 'ada', 'saja', 'jalannya', 'gue', 'kebetulan', 'ngikutin', 'dr', 'awal', 'gue', 'nonton', 'pas', 'live', 'the', 'remix', 'jevin', 'ngomong', 'itu', 'pacar', 'saya', 'nonton', 'sambil', 'nunjuk', 'radhini', 'gue', 'jg', 'nntn', 'pas', 'jevin', 'meluk', 'radhini', 'erat', 'bgt', 'di', 'backstage', 'stlh', 'lolos', 'ke', 'final', 'keliatan', 'jevin', 'ini', 'anaknya', 'gentle', 'tulus', 'dan', 'penyayang', 'tapi', 'allah', 'maha', 'pembolak', 'balik', 'hati', 'mei', 'jevin', 'radhini', 'pcrn', '<', 'date', '>', 'jevin', 'rini', 'dipasangin', 'the', 'remix', 'des', 'final', 'the', 'remix', '<', 'date', '>', 'jevin', 'radhini', 'putus', '<', 'date', '>', 'jevin', 'rini', 'pcrn', '<', 'date', '>', 'jevin', 'ngelamar', 'rini', '<', 'date', '>', 'jevin', 'rini', 'tunangan', 'mei', 'jevin', 'rini', 'nikah', 'allah', 'works', 'in', 'many', 'ways', 'allah', 'plan', 'is', 'better', 'than', 'our', 'plan', 'jevin', 'yg', 'dulunya', 'berfikiran', 'akan', 'nikah', 'umur', 'siapa', 'sangka', 'di', 'umur', 'dan', 'dlm', 'waktu', 'pcrn', 'baru', 'bulan', 'udah', 'yakin', 'ngajakin', 'anak', 'orang', 'nikah', 'ah', 'happy', 'wedding', 'soundwave', 'bahagia', 'selalu'];['dari', 'kisah', 'jevin', 'radhini', 'rini', 'gue', 'jd', 'belajar', 'hal', 'kalau', 'memang', 'jodohmu', 'maka', 'akan', 'ada', 'saja', 'jalannya', 'gue', 'kebetulan', 'ngikutin', 'dr', 'awal', 'gue', 'nonton', 'pas', 'live', 'the', 'remix', 'jevin', 'ngomong', 'itu', 'pacar', 'saya', 'nonton', 'sambil', 'nunjuk', 'radhini', 'gue', 'jg', 'nntn', 'pas', 'jevin', 'meluk', 'radhini', 'erat', 'bgt', 'di', 'backstage', 'stlh', 'lolos', 'ke', 'final', 'keliatan', 'jevin', 'ini', 'anaknya', 'gentle', 'tulus', 'dan', 'penyayang', 'tapi', 'allah', 'maha', 'pembolak', 'balik', 'hati', 'mei', 'jevin', 'radhini', 'pcrn', '<', 'date', '>', 'jevin', 'rini', 'dipasangin', 'the', 'remix', 'des', 'final', 'the', 'remix', '<', 'date', '>', 'jevin', 'radhini', 'putus', '<', 'date', '>', 'jevin', 'rini', 'pcrn', '<', 'date', '>', 'jevin', 'ngelamar', 'rini', '<', 'date', '>', 'jevin', 'rini', 'tunangan', 'mei', 'jevin', 'rini', 'nikah', 'allah', 'works', 'in', 'many', 'ways', 'allah', 'plan', 'is', 'better', 'than', 'our', 'plan', 'jevin', 'yg', 'dulunya', 'berfikiran', 'akan', 'nikah', 'umur', 'siapa', 'sangka', 'di', 'umur', 'dan', 'dlm', 'waktu', 'pcrn', 'baru', 'bulan', 'udah', 'yakin', 'ngajakin', 'anak', 'orang', 'nikah', 'ah', 'happy', 'wedding', 'soundwave', 'bahagia', 'selalu'];dari kisah jevin radhini rini gue jd belajar hal kalau memang jodohmu maka akan ada saja jalannya gue kebetulan ngikutin dr awal gue nonton pas live the remix jevin ngomong itu pacar saya nonton sambil nunjuk radhini gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final keliatan jevin ini anaknya gentle tulus dan penyayang tapi allah maha pembolak balik hati mei jevin radhini pcrn < date > jevin rini dipasangin the remix des final the remix < date > jevin radhini putus < date > jevin rini pcrn < date > jevin ngelamar rini < date > jevin rini tunangan mei jevin rini nikah allah works in many ways allah plan is better than our plan jevin yg dulunya berfikiran akan nikah umur siapa sangka di umur dan dlm waktu pcrn baru bulan udah yakin ngajakin anak orang nikah ah happy wedding soundwave bahagia selalu;dari kisah jevin radhini rini gue jd belajar hal kalau memang jodohmu maka akan ada saja jalannya gue kebetulan ngikutin dr awal gue nonton pas live the remix jevin ngomong itu pacar saya nonton sambil nunjuk radhini gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final keliatan jevin ini anaknya gentle tulus dan penyayang tapi allah maha pembolak balik hati mei jevin radhini pcrn < date > jevin rini dipasangin the remix des final the remix < date > jevin radhini putus < date > jevin rini pcrn < date > jevin ngelamar rini < date > jevin rini tunangan mei jevin rini nikah allah works in many ways allah plan is better than our plan jevin yg dulunya berfikiran akan nikah umur siapa sangka di umur dan dlm waktu pcrn baru bulan udah yakin ngajakin anak orang nikah ah happy wedding soundwave bahagia selalu;kisah jevin radhini rini gue jd ajar kalau memang jodoh saja jalan gue betul ngikutin dr awal gue nonton pas live the remix jevin ngomong pacar nonton nunjuk radhini gue jg nntn pas jevin luk radhini erat bgt backstage stlh lolos final liat jevin anak gentle tulus sayang allah maha bolak balik hati mei jevin radhini pcrn date jevin rini dipasangin the remix des final the remix date jevin radhini putus date jevin rini pcrn date jevin ngelamar rini date jevin rini tunang mei jevin rini nikah allah works in many ways allah plan is better than our plan jevin dulunya berfikiran akan nikah umur siapa sangka umur dlm waktu pcrn baru bulan udah yakin ngajakin anak orang nikah happy wedding soundwave bahagia selalu
344;344;1;Kalau kita bisa mengartikan jodoh,ini lah yang di bilang jodoh.cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik..;kalau kita bisa mengartikan jodoh ini lah yang di bilang jodoh cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik;['kalau', 'kita', 'bisa', 'mengartikan', 'jodoh', 'ini', 'lah', 'yang', 'di', 'bilang', 'jodoh', 'cantik', 'lahir', 'batin', 'tapi', 'kl', 'ga', 'jodoh', 'perpisahanlah', 'yang', 'terbaik'];['kalau', 'kita', 'bisa', 'mengartikan', 'jodoh', 'ini', 'lah', 'yang', 'di', 'bilang', 'jodoh', 'cantik', 'lahir', 'batin', 'tapi', 'kl', 'ga', 'jodoh', 'perpisahanlah', 'yang', 'terbaik'];kalau kita bisa mengartikan jodoh ini lah yang di bilang jodoh cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik;kalau kita bisa mengartikan jodoh ini lah yang di bilang jodoh cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik;kalau bisa arti jodoh lah di bilang jodoh cantik lahir batin kl ga jodoh pisah baik
345;345;1;Pingkan ni suaranya enak banget.. bindeng2 gimana gt.. berciri khas.. ibarat gw merem denger suaranya gw udh langsung tauk;pingkan ni suaranya enak banget bindeng gimana gt berciri khas ibarat gw merem denger suaranya gw udh langsung tauk;['pingkan', 'ni', 'suaranya', 'enak', 'banget', 'bindeng', 'gimana', 'gt', 'berciri', 'khas', 'ibarat', 'gw', 'merem', 'denger', 'suaranya', 'gw', 'udh', 'langsung', 'tauk'];['pingkan', 'ni', 'suaranya', 'enak', 'banget', 'bindeng', 'gimana', 'gt', 'berciri', 'khas', 'ibarat', 'gw', 'merem', 'denger', 'suaranya', 'gw', 'udh', 'langsung', 'tauk'];pingkan ni suaranya enak banget bindeng gimana gt berciri khas ibarat gw merem denger suaranya gw udh langsung tauk;pingkan ni suaranya enak banget bindeng gimana gt berciri khas ibarat gw merem denger suaranya gw udh langsung tauk;pingkan ni suara enak banget bindeng gimana gt cir khas ibarat gw merem denger suara gw udh langsung tauk
346;346;1;Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya ajah sampe di benci .. Cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan :'( duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa;hatinya terbuat dari apa ya mbaa gigi yang berhati luarbiasanya ajah sampe di benci cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa;['hatinya', 'terbuat', 'dari', 'apa', 'ya', 'mbaa', 'gigi', 'yang', 'berhati', 'luarbiasanya', 'ajah', 'sampe', 'di', 'benci', 'cobaa', 'sebutin', 'heternya', 'mbaa', 'kesalahan', 'apa', 'yang', 'mba', 'gigi', 'lakukan', 'duhh', 'aku', 'ajah', 'jadi', 'sukak', 'sama', 'sifatnyaaaaaaaaaaa'];['hatinya', 'terbuat', 'dari', 'apa', 'ya', 'mbaa', 'gigi', 'yang', 'berhati', 'luarbiasanya', 'ajah', 'sampe', 'di', 'benci', 'cobaa', 'sebutin', 'heternya', 'mbaa', 'kesalahan', 'apa', 'yang', 'mba', 'gigi', 'lakukan', 'duhh', 'aku', 'ajah', 'jadi', 'sukak', 'sama', 'sifatnyaaaaaaaaaaa'];hatinya terbuat dari apa ya mbaa gigi yang berhati luarbiasanya ajah sampe di benci cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa;hatinya terbuat dari apa ya mbaa gigi yang berhati luarbiasanya ajah sampe di benci cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa;hati buat apa mbaa gigi hati luarbiasanya ajah sampe benci cobaa sebutin heternya mbaa salah apa mba gigi laku duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa
347;347;1;Suka banget banget nih sama ni artis, gak neko neko, ternyata masih lahiran 1996 ??????;suka banget banget nih sama ni artis gak neko neko ternyata masih lahiran  ;['suka', 'banget', 'banget', 'nih', 'sama', 'ni', 'artis', 'gak', 'neko', 'neko', 'ternyata', 'masih', 'lahiran'];['suka', 'banget', 'banget', 'nih', 'sama', 'ni', 'artis', 'gak', 'neko', 'neko', 'ternyata', 'masih', 'lahiran'];suka banget banget nih sama ni artis gak neko neko ternyata masih lahiran;suka banget banget nih sama ni artis gak neko neko ternyata masih lahiran;suka banget banget nih sama ni artis gak neko neko nyata lahir
348;348;1;"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel";alhamdulillahhh ada juga yang ngepost ayangnya ibel biarin deh damai seisi dunia masing sdh punya pasangan jadi engga ada lg yang bilang ibel pho happy day ibel;['alhamdulillahhh', 'ada', 'juga', 'yang', 'ngepost', 'ayangnya', 'ibel', 'biarin', 'deh', 'damai', 'seisi', 'dunia', 'masing', 'sdh', 'punya', 'pasangan', 'jadi', 'engga', 'ada', 'lg', 'yang', 'bilang', 'ibel', 'pho', 'happy', 'day', 'ibel'];['alhamdulillahhh', 'ada', 'juga', 'yang', 'ngepost', 'ayangnya', 'ibel', 'biarin', 'deh', 'damai', 'seisi', 'dunia', 'masing', 'sdh', 'punya', 'pasangan', 'jadi', 'engga', 'ada', 'lg', 'yang', 'bilang', 'ibel', 'pho', 'happy', 'day', 'ibel'];alhamdulillahhh ada juga yang ngepost ayangnya ibel biarin deh damai seisi dunia masing sdh punya pasangan jadi engga ada lg yang bilang ibel pho happy day ibel;alhamdulillahhh ada juga yang ngepost ayangnya ibel biarin deh damai seisi dunia masing sdh punya pasangan jadi engga ada lg yang bilang ibel pho happy day ibel;alhamdulillahhh juga ngepost ayangnya ibel biarin deh damai isi dunia masing sdh punya pasang jadi engga lg bilang ibel pho happy day ibel
349;349;1;Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.;ini kakaknya muridku waktu msh ngajar di sekolah internasional mihil anaknya cantik dan si ibu dan bpk ramah dan baik bngt seluruh sepupunya di sekolah yg sama yg uang masuknya aja   jtan lbhsiswa tau skrg brp;['ini', 'kakaknya', 'muridku', 'waktu', 'msh', 'ngajar', 'di', 'sekolah', 'internasional', 'mihil', 'anaknya', 'cantik', 'dan', 'si', 'ibu', 'dan', 'bpk', 'ramah', 'dan', 'baik', 'bngt', 'seluruh', 'sepupunya', 'di', 'sekolah', 'yg', 'sama', 'yg', 'uang', 'masuknya', 'aja', 'jtan', 'lbhsiswa', 'tau', 'skrg', 'brp'];['ini', 'kakaknya', 'muridku', 'waktu', 'msh', 'ngajar', 'di', 'sekolah', 'internasional', 'mihil', 'anaknya', 'cantik', 'dan', 'si', 'ibu', 'dan', 'bpk', 'ramah', 'dan', 'baik', 'bngt', 'seluruh', 'sepupunya', 'di', 'sekolah', 'yg', 'sama', 'yg', 'uang', 'masuknya', 'aja', 'jtan', 'lbhsiswa', 'tau', 'skrg', 'brp'];ini kakaknya muridku waktu msh ngajar di sekolah internasional mihil anaknya cantik dan si ibu dan bpk ramah dan baik bngt seluruh sepupunya di sekolah yg sama yg uang masuknya aja jtan lbhsiswa tau skrg brp;ini kakaknya muridku waktu msh ngajar di sekolah internasional mihil anaknya cantik dan si ibu dan bpk ramah dan baik bngt seluruh sepupunya di sekolah yg sama yg uang masuknya aja jtan lbhsiswa tau skrg brp;kakak murid waktu msh ngajar sekolah internasional mihil anak cantik si ibu bpk ramah baik bngt seluruh sepupu sekolah sama uang masuk aja jtan lbhsiswa tau skrg brp
350;350;1; <USERNAME> justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..;username justru karena ka bella sholehah punya penghasilan sendiri dan cantik jadi allah mau kasih jodoh yang lebih baik lagi;['username', 'justru', 'karena', 'ka', 'bella', 'sholehah', 'punya', 'penghasilan', 'sendiri', 'dan', 'cantik', 'jadi', 'allah', 'mau', 'kasih', 'jodoh', 'yang', 'lebih', 'baik', 'lagi'];['username', 'justru', 'karena', 'ka', 'bella', 'sholehah', 'punya', 'penghasilan', 'sendiri', 'dan', 'cantik', 'jadi', 'allah', 'mau', 'kasih', 'jodoh', 'yang', 'lebih', 'baik', 'lagi'];username justru karena ka bella sholehah punya penghasilan sendiri dan cantik jadi allah mau kasih jodoh yang lebih baik lagi;username justru karena ka bella sholehah punya penghasilan sendiri dan cantik jadi allah mau kasih jodoh yang lebih baik lagi;username justru ka bella sholehah punya hasil sendiri cantik jadi allah mau kasih jodoh lebih baik
351;351;1;Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak;mbak bela nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya biar lakinya dpt yg baik saya yakin banyak laki yg baik dan kaya raya yg mau nikahin mbak;['mbak', 'bela', 'nikahnya', 'berdasarkan', 'atas', 'dasar', 'agama', 'mbak', 'yg', 'diutamakan', 'ya', 'biar', 'lakinya', 'dpt', 'yg', 'baik', 'saya', 'yakin', 'banyak', 'laki', 'yg', 'baik', 'dan', 'kaya', 'raya', 'yg', 'mau', 'nikahin', 'mbak'];['mbak', 'bela', 'nikahnya', 'berdasarkan', 'atas', 'dasar', 'agama', 'mbak', 'yg', 'diutamakan', 'ya', 'biar', 'lakinya', 'dpt', 'yg', 'baik', 'saya', 'yakin', 'banyak', 'laki', 'yg', 'baik', 'dan', 'kaya', 'raya', 'yg', 'mau', 'nikahin', 'mbak'];mbak bela nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya biar lakinya dpt yg baik saya yakin banyak laki yg baik dan kaya raya yg mau nikahin mbak;mbak bela nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya biar lakinya dpt yg baik saya yakin banyak laki yg baik dan kaya raya yg mau nikahin mbak;mbak bela nikah dasar atas dasar agama mbak utama biar laki dpt baik yakin banyak laki baik kaya raya mau nikahin mbak
352;352;1;Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??;duh geulis kitu ditinggal sama yg itu duuuhhhh hahaha jodohnya pasti allah kasih yg lebih baik teeeh;['duh', 'geulis', 'kitu', 'ditinggal', 'sama', 'yg', 'itu', 'duuuhhhh', 'hahaha', 'jodohnya', 'pasti', 'allah', 'kasih', 'yg', 'lebih', 'baik', 'teeeh'];['duh', 'geulis', 'kitu', 'ditinggal', 'sama', 'yg', 'itu', 'duuuhhhh', 'hahaha', 'jodohnya', 'pasti', 'allah', 'kasih', 'yg', 'lebih', 'baik', 'teeeh'];duh geulis kitu ditinggal sama yg itu duuuhhhh hahaha jodohnya pasti allah kasih yg lebih baik teeeh;duh geulis kitu ditinggal sama yg itu duuuhhhh hahaha jodohnya pasti allah kasih yg lebih baik teeeh;duh geulis kitu tinggal sama itu duuuhhhh hahaha jodoh allah kasih lebih baik teeeh
353;353;1;Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel;bu ameeel udah lama ga ke bank kangen bu amel yg cantik ramah baik ama kangen tentengannya hihiii nanya si mba bu amelnya pindah rumah dan lg hamil sehat yaa bu amel salam buat annabel;['bu', 'ameeel', 'udah', 'lama', 'ga', 'ke', 'bank', 'kangen', 'bu', 'amel', 'yg', 'cantik', 'ramah', 'baik', 'ama', 'kangen', 'tentengannya', 'hihiii', 'nanya', 'si', 'mba', 'bu', 'amelnya', 'pindah', 'rumah', 'dan', 'lg', 'hamil', 'sehat', 'yaa', 'bu', 'amel', 'salam', 'buat', 'annabel'];['bu', 'ameeel', 'udah', 'lama', 'ga', 'ke', 'bank', 'kangen', 'bu', 'amel', 'yg', 'cantik', 'ramah', 'baik', 'ama', 'kangen', 'tentengannya', 'hihiii', 'nanya', 'si', 'mba', 'bu', 'amelnya', 'pindah', 'rumah', 'dan', 'lg', 'hamil', 'sehat', 'yaa', 'bu', 'amel', 'salam', 'buat', 'annabel'];bu ameeel udah lama ga ke bank kangen bu amel yg cantik ramah baik ama kangen tentengannya hihiii nanya si mba bu amelnya pindah rumah dan lg hamil sehat yaa bu amel salam buat annabel;bu ameeel udah lama ga ke bank kangen bu amel yg cantik ramah baik ama kangen tentengannya hihiii nanya si mba bu amelnya pindah rumah dan lg hamil sehat yaa bu amel salam buat annabel;bu ameeel udah lama ga bank kangen bu amel cantik ramah baik ama kangen tenteng hihiii nanya si mba bu amelnya pindah rumah lg hamil sehat yaa bu amel salam buat annabel
354;354;1;Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  <USERNAME>;ambil positifnya aja mbak toh oma nani yang menjalankan mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu username;['ambil', 'positifnya', 'aja', 'mbak', 'toh', 'oma', 'nani', 'yang', 'menjalankan', 'mau', 'mbak', 'bilang', 'gimana', 'nggak', 'mungkin', 'kan', 'oma', 'langsung', 'cerai', 'karena', 'itu', 'udah', 'pilihan', 'hidup', 'dia', 'gimana', 'jadi', 'lebih', 'baik', 'didoakan', 'semoga', 'langgeng', 'karena', 'menikah', 'juga', 'ibadah', 'heheu', 'username'];['ambil', 'positifnya', 'aja', 'mbak', 'toh', 'oma', 'nani', 'yang', 'menjalankan', 'mau', 'mbak', 'bilang', 'gimana', 'nggak', 'mungkin', 'kan', 'oma', 'langsung', 'cerai', 'karena', 'itu', 'udah', 'pilihan', 'hidup', 'dia', 'gimana', 'jadi', 'lebih', 'baik', 'didoakan', 'semoga', 'langgeng', 'karena', 'menikah', 'juga', 'ibadah', 'heheu', 'username'];ambil positifnya aja mbak toh oma nani yang menjalankan mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu username;ambil positifnya aja mbak toh oma nani yang menjalankan mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu username;ambil positif aja mbak oma nan jalan mau mbak bilang gimana mungkin kan oma langsung cerai itu udah pilih hidup gimana jadi lebih baik doa moga langgeng meni ibadah heheu username
355;355;1;Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....;alesha arti namanya yang dilindungi allah aamiin yra ya nak;['alesha', 'arti', 'namanya', 'yang', 'dilindungi', 'allah', 'aamiin', 'yra', 'ya', 'nak'];['alesha', 'arti', 'namanya', 'yang', 'dilindungi', 'allah', 'aamiin', 'yra', 'ya', 'nak'];alesha arti namanya yang dilindungi allah aamiin yra ya nak;alesha arti namanya yang dilindungi allah aamiin yra ya nak;alesha arti nama lindung allah aamiin yra nak
356;356;1;Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..;semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya pasti gedenya ntar sama cakep kek kakaknya fahri;['semoga', 'anak', 'nya', 'bsok', 'pas', 'bangun', 'langsung', 'jd', 'dewasa', 'biar', 'bisa', 'bakal', 'jodoh', 'saya', 'pasti', 'gedenya', 'ntar', 'sama', 'cakep', 'kek', 'kakaknya', 'fahri'];['semoga', 'anak', 'nya', 'bsok', 'pas', 'bangun', 'langsung', 'jd', 'dewasa', 'biar', 'bisa', 'bakal', 'jodoh', 'saya', 'pasti', 'gedenya', 'ntar', 'sama', 'cakep', 'kek', 'kakaknya', 'fahri'];semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya pasti gedenya ntar sama cakep kek kakaknya fahri;semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya pasti gedenya ntar sama cakep kek kakaknya fahri;moga anak bsok pas bangun langsung jd dewasa biar bakal jodoh pasti gede ntar sama cakep kek kakak fahri
357;357;1;min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin;min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini aamiin;['min', 'mnta', 'doanya', 'jg', 'buat', 'saya', 'mudahan', 'dilancarkan', 'dan', 'selamat', 'saat', 'melahirkan', 'bulan', 'mei', 'ini', 'aamiin'];['min', 'mnta', 'doanya', 'jg', 'buat', 'saya', 'mudahan', 'dilancarkan', 'dan', 'selamat', 'saat', 'melahirkan', 'bulan', 'mei', 'ini', 'aamiin'];min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini aamiin;min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini aamiin;min mnta doa jg buat mudah lancar selamat lahir bulan mei aamiin
358;358;1;Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??;waaah hamil malah makin cantik cew kali yeee debay nya;['waaah', 'hamil', 'malah', 'makin', 'cantik', 'cew', 'kali', 'yeee', 'debay', 'nya'];['waaah', 'hamil', 'malah', 'makin', 'cantik', 'cew', 'kali', 'yeee', 'debay', 'nya'];waaah hamil malah makin cantik cew kali yeee debay nya;waaah hamil malah makin cantik cew kali yeee debay nya;waaah hamil malah makin cantik cew kali yeee debay
359;359;1;mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??;mba acha cantik banget banget banget buat calon ibu yg blm kasih momongan sm allah smoga di segerakan ya;['mba', 'acha', 'cantik', 'banget', 'banget', 'banget', 'buat', 'calon', 'ibu', 'yg', 'blm', 'kasih', 'momongan', 'sm', 'allah', 'smoga', 'di', 'segerakan', 'ya'];['mba', 'acha', 'cantik', 'banget', 'banget', 'banget', 'buat', 'calon', 'ibu', 'yg', 'blm', 'kasih', 'momongan', 'sm', 'allah', 'smoga', 'di', 'segerakan', 'ya'];mba acha cantik banget banget banget buat calon ibu yg blm kasih momongan sm allah smoga di segerakan ya;mba acha cantik banget banget banget buat calon ibu yg blm kasih momongan sm allah smoga di segerakan ya;mba acha cantik banget banget banget buat calon ibu blm kasih momong sm allah smoga segera
360;360;1;Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...;gemulainya momo bak putri keraton jawa semoga bersatu selamanya dan cuma maut yg memisahkan gbu;['gemulainya', 'momo', 'bak', 'putri', 'keraton', 'jawa', 'semoga', 'bersatu', 'selamanya', 'dan', 'cuma', 'maut', 'yg', 'memisahkan', 'gbu'];['gemulainya', 'momo', 'bak', 'putri', 'keraton', 'jawa', 'semoga', 'bersatu', 'selamanya', 'dan', 'cuma', 'maut', 'yg', 'memisahkan', 'gbu'];gemulainya momo bak putri keraton jawa semoga bersatu selamanya dan cuma maut yg memisahkan gbu;gemulainya momo bak putri keraton jawa semoga bersatu selamanya dan cuma maut yg memisahkan gbu;gemulai momo bak putri keraton jawa moga satu lama cuma maut pisah gbu
361;361;1;Berasa kaya mau manggung kk  <USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau gak prince ??;berasa kaya mau manggung kk username semoga lancar dan cepat punya momongan biar ada princess kecil momo atau gak prince;['berasa', 'kaya', 'mau', 'manggung', 'kk', 'username', 'semoga', 'lancar', 'dan', 'cepat', 'punya', 'momongan', 'biar', 'ada', 'princess', 'kecil', 'momo', 'atau', 'gak', 'prince'];['berasa', 'kaya', 'mau', 'manggung', 'kk', 'username', 'semoga', 'lancar', 'dan', 'cepat', 'punya', 'momongan', 'biar', 'ada', 'princess', 'kecil', 'momo', 'atau', 'gak', 'prince'];berasa kaya mau manggung kk username semoga lancar dan cepat punya momongan biar ada princess kecil momo atau gak prince;berasa kaya mau manggung kk username semoga lancar dan cepat punya momongan biar ada princess kecil momo atau gak prince;asa kaya mau manggung kk username moga lancar cepat punya momong biar princess kecil momo gak prince
